"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 24 15:11:39 GMT 2021","Tue Aug 24 15:11:46 GMT 2021","6920","testproject","test_feladat1","","","","test_hogwards",""
