"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 24 15:25:03 GMT 2021","Tue Aug 24 15:25:03 GMT 2021","0","testproject","test_feladat1","TestFeladat1","","","test_hogwards",""
