"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 24 15:28:24 GMT 2021","Tue Aug 24 15:28:27 GMT 2021","2622","testproject","test_feladat1","TestFeladat1","","","test_hogwards",""
